DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.59                                    0.1890032
0.6                                     0.0528873
0.61                                    0.125444
0.62                                    0.0568945
0.63                                    0.1425806
0.64                                    0.0660709
0.65                                    0.1241498
0.66                                    0.0607925
0.67                                    0.1060893
0.68                                    0.0709508
0.69                                    0.1165055
0.7                                     0.069431
0.71                                    0.0901841
0.72                                    0.1477927
0.73                                    0.0526119
0.74                                    0.0742218
0.75                                    0.1063101
0.76                                    0.0610709
0.77                                    0.0558897
0.78                                    0.0681853
0.79                                    0.0483159
0.8                                     0.1002658
0.81                                    0.043054
0.82                                    0.099736
0.83                                    0.0706419
0.84                                    0.0848456
0.85                                    0.0750507
0.86                                    0.0519519
0.87                                    0.0901423
0.88                                    0.074927
0.89                                    0.0462551
0.9                                     0.062185
0.91                                    0.0932258
0.92                                    0.0601723
0.93                                    0.0570506
0.94                                    0.0342039
0.95                                    0.0776579
0.96                                    0.0630365
0.97                                    0.0883384
0.98                                    0.0457449
0.99                                    0.0424635
1.0                                     0.0175807


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0016305
0.02                                    0.001009
0.03                                    0.0011178
0.04                                    0.001687
0.05                                    0.001912
0.06                                    0.0009555
0.07                                    0.0006204
0.08                                    0.0027392
0.09                                    0.0007508
0.1                                     0.0024782
0.11                                    0.0001045
0.12                                    0.0012217
0.13                                    0.0006876
0.14                                    0.001472
0.15                                    0.0002463
0.16                                    0.0019243
0.17                                    0.0004691
0.18                                    0.0012935
0.19                                    0.0022
0.2                                     0.001534
0.21                                    0.0004016
0.22                                    0.001266
0.23                                    0.0004821
0.24                                    0.0017245
0.25                                    0.0019044
0.26                                    0.0023667
0.27                                    0.0011276
0.28                                    0.0005913
0.29                                    0.0019809
0.3                                     0.0029087
0.31                                    0.0007488
0.32                                    0.001057
0.33                                    0.0006765
0.34                                    0.00137
0.35                                    0.0008283
0.36                                    0.0019445
0.37                                    0.0019609
0.38                                    0.0030252
0.39                                    5.5e-05
0.4                                     0.001068
0.41                                    0.0024498
0.42                                    0.0005914
0.43                                    0.0029812
0.44                                    0.0055277
0.45                                    0.0029023
0.46                                    0.0022904
0.47                                    0.0011456
0.48                                    0.0001499
0.49                                    0.0010755
0.5                                     0.0077342
0.51                                    0.003386
0.52                                    0.0013749
0.53                                    0.0079743
0.54                                    0.0058463
0.55                                    0.0174519
0.56                                    0.004597
0.57                                    0.0122285
0.58                                    0.0071762
0.59                                    0.0162744
0.6                                     0.0069698
0.61                                    0.0199951
0.62                                    0.0153011
0.63                                    0.0191513
0.64                                    0.0391239
0.65                                    0.0431272
0.66                                    0.0441824
0.67                                    0.0402067
0.68                                    0.0430375
0.69                                    0.0382822
0.7                                     0.0733692
0.71                                    0.0531745
0.72                                    0.0672252
0.73                                    0.1321477
0.74                                    0.2092888
0.75                                    0.1210583
0.76                                    0.1709462
0.77                                    0.2345604
0.78                                    0.1472257
0.79                                    0.2219851
0.8                                     0.2663052
0.81                                    0.2247592
0.82                                    0.2248745
0.83                                    0.3180068
0.84                                    0.4523126
0.85                                    0.4830543
0.86                                    0.5458995
0.87                                    0.6454083
0.88                                    0.4985498
0.89                                    0.5887909
0.9                                     0.6895291
0.91                                    0.6425192
0.92                                    0.8382804
0.93                                    0.7802444
0.94                                    0.853008
0.95                                    0.8497844
0.96                                    0.9335452
0.97                                    0.9312672
0.98                                    0.8766989
0.99                                    0.9697915
1.0                                     0.997302


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.9980984
0.02                                    0.9985452
0.03                                    0.999326
0.04                                    0.9966924
0.05                                    0.9982666
0.06                                    0.9957206
0.07                                    0.9957628
0.08                                    0.9960171
0.09                                    0.9947986
0.1                                     0.9910993
0.11                                    0.9920058
0.12                                    0.9849122
0.13                                    0.9888188
0.14                                    0.9809491
0.15                                    0.9766605
0.16                                    0.9819789
0.17                                    0.9547871
0.18                                    0.9671403
0.19                                    0.9180625
0.2                                     0.9502777
0.21                                    0.8628576
0.22                                    0.93609
0.23                                    0.9154079
0.24                                    0.8919822
0.25                                    0.8737309
0.26                                    0.9236576
0.27                                    0.8723869
0.28                                    0.8962987
0.29                                    0.8548056
0.3                                     0.8257867
0.31                                    0.7860837
0.32                                    0.8208979
0.33                                    0.8440928
0.34                                    0.6707413
0.35                                    0.7243998
0.36                                    0.7695194
0.37                                    0.7131391
0.38                                    0.6763103
0.39                                    0.7730124
0.4                                     0.6601564
0.41                                    0.7897981
0.42                                    0.4963929
0.43                                    0.5267039
0.44                                    0.5457924
0.45                                    0.5581968
0.46                                    0.4949194
0.47                                    0.6535011
0.48                                    0.5662778
0.49                                    0.4892225
0.5                                     0.4063521
0.51                                    0.3593099
0.52                                    0.4729778
0.53                                    0.3450741
0.54                                    0.3855173
0.55                                    0.2872119
0.56                                    0.4811987
0.57                                    0.263773
0.58                                    0.1604925
0.59                                    0.2739168
0.6                                     0.2466164
0.61                                    0.1586206
0.62                                    0.2765547
0.63                                    0.1293722
0.64                                    0.1542575
0.65                                    0.1681835
0.66                                    0.111222
0.67                                    0.118556
0.68                                    0.150237
0.69                                    0.1044512
0.7                                     0.0687284
0.71                                    0.098607
0.72                                    0.1261118
0.73                                    0.1150562
0.74                                    0.0590718
0.75                                    0.0505529
0.76                                    0.0850493
0.77                                    0.04164
0.78                                    0.1137648
0.79                                    0.0525426
0.8                                     0.0228691
0.81                                    0.0140468
0.82                                    0.0310943
0.83                                    0.037836
0.84                                    0.0301082
0.85                                    0.0285931
0.86                                    0.0168071
0.87                                    0.0084823
0.88                                    0.0088595
0.89                                    0.0043281
0.9                                     0.0039582
0.91                                    0.0064385
0.92                                    0.0041012
0.93                                    0.0031081
0.94                                    0.001368
0.95                                    0.0013226
0.96                                    0.0006672
0.97                                    0.001992
0.98                                    0.0005878
0.99                                    0.0022843
1.0                                     0.0012952


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.0677058
1.0                                     0.0680821
1.5                                     0.0557014
2.0                                     0.04928
2.5                                     0.0380273
3.0                                     0.0674183
3.5                                     0.0489431
4.0                                     0.0523414
4.5                                     0.047347
5.0                                     0.0418526
5.5                                     0.0555322
6.0                                     0.0405752
6.5                                     0.0360654
7.0                                     0.0350535
7.5                                     0.0267405
8.0                                     0.0543181
8.5                                     0.040864
9.0                                     0.0309634
9.5                                     0.0478296
10.0                                    0.0333665
10.5                                    0.0273222
11.0                                    0.0180421
11.5                                    0.0197255
12.0                                    0.0164298
12.5                                    0.0194572
13.0                                    0.0169037
13.5                                    0.0194668
14.0                                    0.0114239
14.5                                    0.0175299
15.0                                    0.016396
15.5                                    0.0119594
16.0                                    0.0145014
16.5                                    0.0197324
17.0                                    0.0151013
17.5                                    0.0187013
18.0                                    0.0156091
18.5                                    0.0114814
19.0                                    0.0140087
19.5                                    0.0103526
20.0                                    0.0113399
20.5                                    0.0075216
21.0                                    0.0134495
21.5                                    0.018543
22.0                                    0.0135485
22.5                                    0.0172019
23.0                                    0.01068
23.5                                    0.0124602
24.0                                    0.0086954
24.5                                    0.0155838
25.0                                    0.0109596
25.5                                    0.0076357
26.0                                    0.0127051
26.5                                    0.0093498
27.0                                    0.0136619
27.5                                    0.0099468
28.0                                    0.0100065
28.5                                    0.0087505
29.0                                    0.0085082
29.5                                    0.0096658
30.0                                    0.0106483
30.5                                    0.0089682
31.0                                    0.0145846
31.5                                    0.008886
32.0                                    0.0106542
32.5                                    0.0070022
33.0                                    0.0057983
33.5                                    0.0060086
34.0                                    0.0130388
34.5                                    0.0149284
35.0                                    0.0066425
35.5                                    0.0081912
36.0                                    0.0079951
36.5                                    0.0102814
37.0                                    0.008186
37.5                                    0.0114365
38.0                                    0.0055942
38.5                                    0.0104613
39.0                                    0.0136127
39.5                                    0.0081387
40.0                                    0.0111728
40.5                                    0.0064377
41.0                                    0.0133813
41.5                                    0.0091269
42.0                                    0.0120477
42.5                                    0.0094483
43.0                                    0.0112923
43.5                                    0.0096407
44.0                                    0.0076655
44.5                                    0.0107141
45.0                                    0.0090625
45.5                                    0.0069939
46.0                                    0.0080594
46.5                                    0.0165548
47.0                                    0.0082188
47.5                                    0.007952
48.0                                    0.0094257
48.5                                    0.0103035
49.0                                    0.0065029
49.5                                    0.0088491
50.0                                    0.009947


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    8.5064888
0.02                                    8.1590892
0.03                                    8.3334717
0.04                                    8.5208439
0.05                                    8.524922
0.06                                    8.9414337
0.07                                    8.2681118
0.08                                    8.1003822
0.09                                    8.5716858
0.1                                     9.274595
0.11                                    8.51028
0.12                                    8.8592814
0.13                                    8.7093723
0.14                                    8.5622542
0.15                                    9.6836422
0.16                                    9.6783488
0.17                                    9.10206
0.18                                    9.3382747
0.19                                    8.6161827
0.2                                     9.5656897
0.21                                    9.8669489
0.22                                    8.8605555
0.23                                    8.7833591
0.24                                    8.8601243
0.25                                    10.2826643
0.26                                    10.4913274
0.27                                    10.5205695
0.28                                    8.8653681
0.29                                    11.1086736
0.3                                     9.9442383
0.31                                    9.229166
0.32                                    9.158243
0.33                                    10.9270149
0.34                                    9.537085
0.35                                    10.1468191
0.36                                    10.1336325
0.37                                    10.250959
0.38                                    11.5364795
0.39                                    10.9731436
0.4                                     10.2650664
0.41                                    10.2516479
0.42                                    9.5347106
0.43                                    10.7419652
0.44                                    13.8132181
0.45                                    10.8191452
0.46                                    11.4832245
0.47                                    13.9124133
0.48                                    10.8003928
0.49                                    13.8799553
0.5                                     12.1484338
0.51                                    8.8200213
0.52                                    13.8390094
0.53                                    8.7068097
0.54                                    11.4636964
0.55                                    14.5891868
0.56                                    13.2189799
0.57                                    11.8939285
0.58                                    12.4299465
0.59                                    19.2105726
0.6                                     13.5581025
0.61                                    11.5573426
0.62                                    12.8387571
0.63                                    12.8900436
0.64                                    12.6103806
0.65                                    13.6835709
0.66                                    14.5762536
0.67                                    18.3674807
0.68                                    22.7180587
0.69                                    14.6675433
0.7                                     15.5792354
0.71                                    13.3170585
0.72                                    16.7882013
0.73                                    19.6720118
0.74                                    14.01597
0.75                                    23.2952936
0.76                                    17.1924321
0.77                                    20.0456348
0.78                                    17.3406167
0.79                                    23.0052102
0.8                                     16.5100609
0.81                                    23.9240558
0.82                                    28.1896585
0.83                                    19.2810245
0.84                                    17.5723474
0.85                                    20.7027456
0.86                                    26.940963
0.87                                    20.7653611
0.88                                    17.7460379
0.89                                    24.9435691
0.9                                     16.175722
0.91                                    17.2702032
0.92                                    29.0330074
0.93                                    25.8824028
0.94                                    34.4253971
0.95                                    26.2032646
0.96                                    35.6007423
0.97                                    34.552461
0.98                                    57.3591048
0.99                                    37.918774
1.0                                     103.3648744


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.5679524
0.02                                    2.0100698
0.03                                    1.6905665
0.04                                    1.5422361
0.05                                    1.7977748
0.06                                    1.3211002
0.07                                    1.5889818
0.08                                    1.6854822
0.09                                    1.4638514
0.1                                     1.3331145
0.11                                    2.069631
0.12                                    2.093497
0.13                                    1.6654863
0.14                                    1.7285405
0.15                                    2.2129155
0.16                                    1.1988273
0.17                                    1.9248674
0.18                                    2.3523112
0.19                                    2.1205626
0.2                                     1.5166398
0.21                                    1.8825374
0.22                                    1.8170083
0.23                                    1.866127
0.24                                    2.382205
0.25                                    2.8704258
0.26                                    2.7470251
0.27                                    1.5129196
0.28                                    1.2828618
0.29                                    2.7429501
0.3                                     1.4752519
0.31                                    2.4325227
0.32                                    2.1910998
0.33                                    1.8474233
0.34                                    2.2288698
0.35                                    2.1455025
0.36                                    3.2416911
0.37                                    2.0515973
0.38                                    2.5228364
0.39                                    2.4801507
0.4                                     2.5231033
0.41                                    4.3716545
0.42                                    2.6781736
0.43                                    2.4520804
0.44                                    3.4030082
0.45                                    2.520993
0.46                                    3.0190023
0.47                                    4.2792228
0.48                                    4.9349919
0.49                                    2.8085747
0.5                                     2.0712654
0.51                                    1.856841
0.52                                    3.0393129
0.53                                    3.3583766
0.54                                    4.5719239
0.55                                    5.0715435
0.56                                    3.1744608
0.57                                    4.060269
0.58                                    3.617832
0.59                                    3.9993666
0.6                                     4.4548464
0.61                                    7.0680132
0.62                                    5.4373711
0.63                                    6.0420629
0.64                                    5.689688
0.65                                    3.5046739
0.66                                    8.6634225
0.67                                    1.1501665
0.68                                    6.1639427
0.69                                    4.7608732
0.7                                     8.6967546
0.71                                    6.4181398
0.72                                    5.2224239
0.73                                    4.8796277
0.74                                    10.9433804
0.75                                    13.6663615
0.76                                    15.6097972
0.77                                    7.3756249
0.78                                    16.9241045
0.79                                    3.9828822
0.8                                     9.3923419
0.81                                    15.6865138
0.82                                    14.2202965
0.83                                    10.2384015
0.84                                    8.4059276
0.85                                    9.3969603
0.86                                    13.5836629
0.87                                    11.5258943
0.88                                    6.6951248
0.89                                    15.0620028
0.9                                     5.8586103
0.91                                    25.1598993
0.92                                    11.0357447
0.93                                    19.2262473
0.94                                    27.868806
0.95                                    14.8904352
0.96                                    32.9495852
0.97                                    10.3527773
0.98                                    21.2721091
0.99                                    30.0648549
1.0                                     112.5951192


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    24.6521543
0.02                                    25.9915261
0.03                                    25.5709759
0.04                                    25.9157338
0.05                                    25.1470496
0.06                                    26.1551048
0.07                                    27.2574081
0.08                                    27.3780339
0.09                                    29.0775752
0.1                                     26.0290641
0.11                                    27.4442837
0.12                                    26.8876063
0.13                                    28.9536337
0.14                                    24.5449899
0.15                                    28.22126
0.16                                    26.1529228
0.17                                    26.6421811
0.18                                    29.1815541
0.19                                    27.1115507
0.2                                     32.2440205
0.21                                    28.3950881
0.22                                    31.8002306
0.23                                    24.9703297
0.24                                    27.6307321
0.25                                    26.7876801
0.26                                    28.0073874
0.27                                    27.7900135
0.28                                    28.8445252
0.29                                    28.4053467
0.3                                     28.1319264
0.31                                    28.6995116
0.32                                    29.5966242
0.33                                    28.8677091
0.34                                    32.9868791
0.35                                    25.9034093
0.36                                    30.7576631
0.37                                    35.5734764
0.38                                    25.2567144
0.39                                    30.2153797
0.4                                     34.8543251
0.41                                    41.5153731
0.42                                    35.1804781
0.43                                    37.6635042
0.44                                    32.0774045
0.45                                    34.9134703
0.46                                    33.2563963
0.47                                    36.0771561
0.48                                    32.2339116
0.49                                    45.4569752
0.5                                     37.3294307
0.51                                    31.9635222
0.52                                    37.3375782
0.53                                    42.6007432
0.54                                    32.2811875
0.55                                    34.6916117
0.56                                    40.092504
0.57                                    35.4181257
0.58                                    43.3865387
0.59                                    36.4249678
0.6                                     32.7060945
0.61                                    37.4098179
0.62                                    35.0589568
0.63                                    34.1798003
0.64                                    40.6229944
0.65                                    28.7827825
0.66                                    35.9319211
0.67                                    36.0370938
0.68                                    49.1873484
0.69                                    44.2945631
0.7                                     40.0532179
0.71                                    42.2624503
0.72                                    45.6330435
0.73                                    38.1129417
0.74                                    29.1071042
0.75                                    52.0868206
0.76                                    33.0761026
0.77                                    41.3631772
0.78                                    45.1445109
0.79                                    57.4771844
0.8                                     93.1897044
0.81                                    71.4752671
0.82                                    45.6313201
0.83                                    71.8287698
0.84                                    45.9346155
0.85                                    58.618895
0.86                                    60.1971215
0.87                                    43.6732749
0.88                                    59.6705187
0.89                                    70.4712717
0.9                                     39.992928
0.91                                    89.6740351
0.92                                    55.4500931
0.93                                    69.5124018
0.94                                    64.6236094
0.95                                    70.2570713
0.96                                    67.1414082
0.97                                    56.6652847
0.98                                    72.8980923
0.99                                    115.6416492
1.0                                     189.4874697


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    8.3200458
0.02                                    8.55314
0.03                                    8.4911669
0.04                                    8.3523155
0.05                                    8.6544554
0.06                                    8.378636
0.07                                    8.5450127
0.08                                    8.5378793
0.09                                    8.8329471
0.1                                     8.4036158
0.11                                    8.702311
0.12                                    8.4779501
0.13                                    8.9017263
0.14                                    8.994704
0.15                                    9.1315524
0.16                                    8.7610192
0.17                                    8.7653862
0.18                                    9.4608801
0.19                                    9.6253914
0.2                                     9.0292865
0.21                                    9.9513687
0.22                                    9.4443295
0.23                                    8.9426299
0.24                                    8.9705393
0.25                                    8.6828269
0.26                                    10.4101817
0.27                                    8.8529881
0.28                                    9.5646096
0.29                                    9.7183851
0.3                                     11.5873674
0.31                                    9.0235199
0.32                                    10.0003008
0.33                                    10.045469
0.34                                    9.9670016
0.35                                    8.4656525
0.36                                    10.4514552
0.37                                    9.4732622
0.38                                    9.5138455
0.39                                    9.4190783
0.4                                     9.1880579
0.41                                    10.5534448
0.42                                    9.4884711
0.43                                    9.7220535
0.44                                    10.9976997
0.45                                    9.0100772
0.46                                    8.3330102
0.47                                    9.3676503
0.48                                    9.9144204
0.49                                    10.4800504
0.5                                     11.2073869
0.51                                    10.7484741
0.52                                    11.238921
0.53                                    9.3268315
0.54                                    9.5188298
0.55                                    10.0152425
0.56                                    11.5984666
0.57                                    11.6359756
0.58                                    12.1109375
0.59                                    11.2888377
0.6                                     9.4082822
0.61                                    9.894781
0.62                                    12.5884099
0.63                                    11.9493587
0.64                                    9.9054318
0.65                                    9.4483414
0.66                                    10.5846711
0.67                                    11.9070147
0.68                                    12.9758802
0.69                                    12.4705401
0.7                                     10.6848722
0.71                                    10.5800844
0.72                                    12.3134229
0.73                                    11.4227377
0.74                                    12.4613573
0.75                                    11.582956
0.76                                    16.7909775
0.77                                    13.9401518
0.78                                    11.946473
0.79                                    14.8525835
0.8                                     14.5801965
0.81                                    15.2319677
0.82                                    11.6221931
0.83                                    10.490676
0.84                                    16.3391763
0.85                                    15.322425
0.86                                    14.7039039
0.87                                    20.8862565
0.88                                    14.6448382
0.89                                    17.1005035
0.9                                     23.7324105
0.91                                    22.1892926
0.92                                    15.7238976
0.93                                    13.9218897
0.94                                    15.3198559
0.95                                    19.5774427
0.96                                    21.1685492
0.97                                    27.4532686
0.98                                    25.3058456
0.99                                    35.2219507
1.0                                     65.841641


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    5.1583366
0.02                                    5.0863578
0.03                                    5.2562718
0.04                                    4.9996879
0.05                                    4.9641226
0.06                                    5.0846758
0.07                                    5.1639691
0.08                                    5.1707751
0.09                                    5.0929255
0.1                                     5.2245907
0.11                                    5.1468167
0.12                                    4.9735388
0.13                                    5.1256209
0.14                                    5.040839
0.15                                    4.9862126
0.16                                    4.9412646
0.17                                    5.187434
0.18                                    5.305051
0.19                                    5.3008406
0.2                                     4.9322102
0.21                                    4.9205374
0.22                                    5.4524217
0.23                                    5.3562534
0.24                                    5.0686223
0.25                                    5.2969183
0.26                                    4.9834203
0.27                                    5.1583403
0.28                                    5.1723483
0.29                                    5.3046664
0.3                                     6.1161822
0.31                                    4.9951665
0.32                                    5.1014316
0.33                                    5.7291588
0.34                                    5.0823222
0.35                                    5.1084673
0.36                                    4.8510957
0.37                                    4.9876332
0.38                                    5.6059219
0.39                                    5.2611294
0.4                                     5.5604977
0.41                                    6.0290053
0.42                                    5.7233364
0.43                                    5.6359408
0.44                                    5.8929931
0.45                                    6.1431693
0.46                                    5.6484188
0.47                                    6.0974956
0.48                                    5.5530985
0.49                                    5.4590013
0.5                                     5.3536863
0.51                                    5.1965835
0.52                                    5.7436664
0.53                                    6.114946
0.54                                    5.4713537
0.55                                    5.7678266
0.56                                    6.0675814
0.57                                    6.5090758
0.58                                    5.9731005
0.59                                    6.7865107
0.6                                     6.1824556
0.61                                    6.167163
0.62                                    6.3344025
0.63                                    5.3416647
0.64                                    5.7166679
0.65                                    5.055548
0.66                                    6.1666895
0.67                                    6.0682663
0.68                                    6.2757616
0.69                                    7.37338
0.7                                     5.8107958
0.71                                    6.9655965
0.72                                    6.4303325
0.73                                    7.7753875
0.74                                    8.1327489
0.75                                    6.4371118
0.76                                    8.1686527
0.77                                    7.0349447
0.78                                    6.7886807
0.79                                    8.3042487
0.8                                     8.0052578
0.81                                    8.3289244
0.82                                    7.6992674
0.83                                    7.3716997
0.84                                    7.0287987
0.85                                    9.040888
0.86                                    9.0014712
0.87                                    8.7624961
0.88                                    8.3893733
0.89                                    9.3615916
0.9                                     8.1068509
0.91                                    8.4260281
0.92                                    9.6530516
0.93                                    12.830595
0.94                                    10.331527
0.95                                    10.9827738
0.96                                    13.4894322
0.97                                    12.6582537
0.98                                    18.3118272
0.99                                    17.0821417
1.0                                     62.5356267


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    5.0001485
0.02                                    5.0073028
0.03                                    4.8201471
0.04                                    4.9632601
0.05                                    4.896849
0.06                                    5.0273569
0.07                                    5.2283299
0.08                                    4.8093908
0.09                                    4.8821885
0.1                                     5.1061982
0.11                                    4.9780106
0.12                                    5.0091094
0.13                                    5.2858517
0.14                                    5.0469349
0.15                                    5.0475688
0.16                                    5.3021832
0.17                                    5.0551221
0.18                                    4.866755
0.19                                    4.9264848
0.2                                     4.928128
0.21                                    5.1231243
0.22                                    5.0869923
0.23                                    4.9677656
0.24                                    5.2381559
0.25                                    4.9338589
0.26                                    5.0961728
0.27                                    5.1087821
0.28                                    4.8519554
0.29                                    5.1414586
0.3                                     5.1403661
0.31                                    5.1636176
0.32                                    4.9860693
0.33                                    5.1173189
0.34                                    4.9535191
0.35                                    5.0500798
0.36                                    4.8248651
0.37                                    5.0445573
0.38                                    5.01377
0.39                                    4.8957422
0.4                                     4.9538216
0.41                                    5.2618933
0.42                                    4.9090332
0.43                                    5.3119327
0.44                                    5.0607919
0.45                                    4.9887469
0.46                                    5.0468635
0.47                                    5.2786044
0.48                                    5.1718702
0.49                                    4.9856274
0.5                                     5.5363636
0.51                                    4.9065881
0.52                                    5.4978697
0.53                                    5.0069839
0.54                                    5.172072
0.55                                    5.4232374
0.56                                    5.0387582
0.57                                    4.9096448
0.58                                    4.9183102
0.59                                    5.3181905
0.6                                     5.3205375
0.61                                    5.2852124
0.62                                    5.4531193
0.63                                    5.1942746
0.64                                    5.4286442
0.65                                    5.0754601
0.66                                    4.8885565
0.67                                    5.2562395
0.68                                    5.2574737
0.69                                    5.4250383
0.7                                     5.0710084
0.71                                    5.4476623
0.72                                    6.1899179
0.73                                    5.4473199
0.74                                    5.4780485
0.75                                    5.2510043
0.76                                    4.9673673
0.77                                    5.3948181
0.78                                    5.4175465
0.79                                    5.1947814
0.8                                     5.4055413
0.81                                    4.993123
0.82                                    5.6253921
0.83                                    4.9447166
0.84                                    5.532483
0.85                                    5.4979434
0.86                                    6.0210653
0.87                                    5.7557181
0.88                                    5.3928854
0.89                                    5.4071603
0.9                                     5.5404536
0.91                                    5.7604287
0.92                                    6.6642289
0.93                                    6.3884083
0.94                                    5.8414904
0.95                                    6.1605943
0.96                                    5.7472307
0.97                                    6.5463853
0.98                                    5.9283079
0.99                                    7.2457496
1.0                                     22.4039265


# Throat Permeability Distribution (um2)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    5.8314018
0.02                                    50.0534936
0.03                                    79.4841258
0.04                                    45.7236049
0.05                                    71.4404247
0.06                                    33.0122269
0.07                                    70.7260845
0.08                                    35.6559284
0.09                                    25.1059875
0.1                                     26.5952738
0.11                                    38.394017
0.12                                    43.1873703
0.13                                    60.3165934
0.14                                    33.6048481
0.15                                    15.5287983
0.16                                    73.6424939
0.17                                    41.8795549
0.18                                    22.0072428
0.19                                    4.5058855
0.2                                     57.2434015
0.21                                    45.1128569
0.22                                    79.1779157
0.23                                    67.1090837
0.24                                    21.9712745
0.25                                    39.7373441
0.26                                    32.3253176
0.27                                    32.191473
0.28                                    40.7520569
0.29                                    35.639716
0.3                                     44.1789529
0.31                                    45.3750406
0.32                                    27.521517
0.33                                    28.2155542
0.34                                    15.4701264
0.35                                    5.3397548
0.36                                    38.1267955
0.37                                    40.2527821
0.38                                    122.0834026
0.39                                    81.9960218
0.4                                     34.5066172
0.41                                    23.1786457
0.42                                    34.3369823
0.43                                    52.6146783
0.44                                    24.6579925
0.45                                    36.0608722
0.46                                    45.1444196
0.47                                    77.8341176
0.48                                    49.6876178
0.49                                    98.7950465
0.5                                     49.2851949
0.51                                    44.5469005
0.52                                    30.5828959
0.53                                    87.5808959
0.54                                    28.3365032
0.55                                    33.6778765
0.56                                    29.8632394
0.57                                    51.7249416
0.58                                    33.7757504
0.59                                    35.7037084
0.6                                     23.2938059
0.61                                    67.7516314
0.62                                    43.208364
0.63                                    68.8833979
0.64                                    37.1340065
0.65                                    49.5917172
0.66                                    75.8312735
0.67                                    25.4150447
0.68                                    32.8067016
0.69                                    19.4920029
0.7                                     48.6991923
0.71                                    35.8302774
0.72                                    47.1713561
0.73                                    28.9349961
0.74                                    49.5499258
0.75                                    42.3054537
0.76                                    26.7105449
0.77                                    97.207649
0.78                                    81.2310852
0.79                                    5.3731018
0.8                                     15.6300074
0.81                                    43.3677218
0.82                                    41.7543557
0.83                                    77.1500298
0.84                                    46.0988095
0.85                                    55.8295633
0.86                                    31.7601317
0.87                                    50.7300286
0.88                                    5.2442445
0.89                                    48.8971309
0.9                                     59.0387532
