DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.18                                    0.692988
0.19                                    0.6597348
0.2                                     0.9200323
0.21                                    0.7987027
0.22                                    0.7153627
0.23                                    0.7524531
0.24                                    0.6141541
0.25                                    0.8329079
0.26                                    0.6450171
0.27                                    0.6335942
0.28                                    0.7699794
0.29                                    0.6291654
0.3                                     0.639882
0.31                                    0.6925263
0.32                                    0.6843738
0.33                                    0.6934272
0.34                                    0.7701136
0.35                                    0.7211515
0.36                                    0.5965365
0.37                                    0.5232254
0.38                                    0.7427995
0.39                                    0.626298
0.4                                     0.7093976
0.41                                    0.8081805
0.42                                    0.7269858
0.43                                    0.5653536
0.44                                    0.5713833
0.45                                    0.9574524
0.46                                    0.8050745
0.47                                    0.627215
0.48                                    0.5973336
0.49                                    0.6357898
0.5                                     0.6453352
0.51                                    0.6903005
0.52                                    0.8712112
0.53                                    0.6660206
0.54                                    0.7076484
0.55                                    0.6402906
0.56                                    0.7552652
0.57                                    0.7708258
0.58                                    0.7285214
0.59                                    0.8464944
0.6                                     0.4510727
0.61                                    0.9073107
0.62                                    0.8202509
0.63                                    0.7781827
0.64                                    0.6838663
0.65                                    0.5841307
0.66                                    0.7115502
0.67                                    0.867879
0.68                                    0.6057386
0.69                                    0.628901
0.7                                     0.7790995
0.71                                    0.7702658
0.72                                    0.7876874
0.73                                    0.665012
0.74                                    0.7809406
0.75                                    0.81515
0.76                                    0.6185277
0.77                                    0.774733
0.78                                    1.0003134
0.79                                    0.6194988
0.8                                     0.6789006
0.81                                    0.7390465
0.82                                    0.6267577
0.83                                    0.7244169
0.84                                    0.6036919
0.85                                    0.4479412
0.86                                    0.7126021
0.87                                    0.5043376
0.88                                    0.5596272
0.89                                    0.7678289
0.9                                     0.6704522
0.91                                    0.6258861
0.92                                    0.6522533
0.93                                    0.6226146
0.94                                    0.6486131
0.95                                    0.6654461
0.96                                    0.6443236
0.97                                    0.8241753
0.98                                    0.7368074
0.99                                    0.7801464
1.0                                     0.7665464


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    1.1599682
0.02                                    1.5245112
0.03                                    1.365788
0.04                                    1.1767266
0.05                                    1.3084191
0.06                                    1.2731797
0.07                                    1.4988182
0.08                                    1.1014427
0.09                                    1.358286
0.1                                     1.3535583
0.11                                    1.3161041
0.12                                    0.8473452
0.13                                    1.1981525
0.14                                    1.4369691
0.15                                    1.3228744
0.16                                    1.2268811
0.17                                    1.5837404
0.18                                    1.137844
0.19                                    1.2089692
0.2                                     1.6282789
0.21                                    1.2992261
0.22                                    1.743413
0.23                                    1.3913408
0.24                                    1.1445869
0.25                                    1.5962368
0.26                                    1.4798503
0.27                                    1.6938971
0.28                                    1.1782563
0.29                                    1.6491066
0.3                                     1.2080717
0.31                                    1.2882655
0.32                                    1.3780546
0.33                                    1.2431119
0.34                                    1.1066562
0.35                                    1.6144893
0.36                                    1.4517073
0.37                                    1.3567523
0.38                                    1.2592813
0.39                                    1.3195706
0.4                                     1.1342303
0.41                                    1.5087792
0.42                                    1.3158091
0.43                                    1.3230339
0.44                                    1.2814616
0.45                                    1.2604726
0.46                                    1.5160499
0.47                                    1.172385
0.48                                    1.4842789
0.49                                    1.5059353
0.5                                     1.0163996
0.51                                    1.274649
0.52                                    1.5389293
0.53                                    1.5066762
0.54                                    1.4852803
0.55                                    1.2074501
0.56                                    1.3306682
0.57                                    1.0855579
0.58                                    1.1217386
0.59                                    1.6926572
0.6                                     1.0318765
0.61                                    1.3302005
0.62                                    1.2527325
0.63                                    0.9778681
0.64                                    1.4962121
0.65                                    1.0684588
0.66                                    1.0634761
0.67                                    0.8997166
0.68                                    1.4900151
0.69                                    1.3294704
0.7                                     1.3984413
0.71                                    1.1659505
0.72                                    1.497136
0.73                                    1.1667686
0.74                                    1.1708312
0.75                                    1.2329854
0.76                                    1.5029282
0.77                                    1.4371799
0.78                                    1.3204727
0.79                                    1.2151314
0.8                                     1.2666218
0.81                                    1.2480789
0.82                                    0.9623149
0.83                                    1.4234319
0.84                                    1.456555
0.85                                    1.1519082
0.86                                    1.3395096
0.87                                    1.6765923
0.88                                    1.6036359
0.89                                    1.559188
0.9                                     1.143281
0.91                                    1.4022812
0.92                                    1.4147642
0.93                                    1.4919624
0.94                                    1.5017092
0.95                                    1.0124333
0.96                                    0.9548386
0.97                                    1.459761
0.98                                    1.3276775
0.99                                    1.3879766
1.0                                     1.2273039


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.0497819
1.0                                     0.0496195
1.5                                     0.0546379
2.0                                     0.0453012
2.5                                     0.0496593
3.0                                     0.0478419
3.5                                     0.0524928
4.0                                     0.0497818
4.5                                     0.0433219
5.0                                     0.0440915
5.5                                     0.0347141
6.0                                     0.0578701
6.5                                     0.0559361
7.0                                     0.0469347
7.5                                     0.058654
8.0                                     0.0396512
8.5                                     0.0536552
9.0                                     0.0490233
9.5                                     0.0500218
10.0                                    0.0469559
10.5                                    0.0446549
11.0                                    0.0486213
11.5                                    0.0544383
12.0                                    0.0434007
12.5                                    0.0465879
13.0                                    0.0558899
13.5                                    0.0564657
14.0                                    0.0508144
14.5                                    0.0560048
15.0                                    0.0566004
15.5                                    0.0501509
16.0                                    0.043765
16.5                                    0.0521386
17.0                                    0.04979
17.5                                    0.0447709
18.0                                    0.0436597
18.5                                    0.0506307
19.0                                    0.0512601
19.5                                    0.0534019
20.0                                    0.058855
20.5                                    0.0451225
21.0                                    0.0461268
21.5                                    0.0636657
22.0                                    0.0455241
22.5                                    0.0482353
23.0                                    0.0474073
23.5                                    0.0373116
24.0                                    0.0505044
24.5                                    0.0523289
25.0                                    0.0551079
25.5                                    0.0441058
26.0                                    0.05733
26.5                                    0.0443735
27.0                                    0.0375989
27.5                                    0.0563481
28.0                                    0.0509872
28.5                                    0.0426918
29.0                                    0.0496635
29.5                                    0.0527852
30.0                                    0.0546585
30.5                                    0.0457361
31.0                                    0.0548403
31.5                                    0.0393027
32.0                                    0.0443362
32.5                                    0.0406876
33.0                                    0.0379494
33.5                                    0.0463665
34.0                                    0.0521396
34.5                                    0.0463109
35.0                                    0.0442249
35.5                                    0.0495183
36.0                                    0.048823
36.5                                    0.0567986
37.0                                    0.042868
37.5                                    0.0488544
38.0                                    0.046611
38.5                                    0.0483495
39.0                                    0.0500077
39.5                                    0.0422077
40.0                                    0.0480584
40.5                                    0.0458077
41.0                                    0.0490381
41.5                                    0.0551198
42.0                                    0.0494801
42.5                                    0.0471558
43.0                                    0.0492052
43.5                                    0.0500933
44.0                                    0.0447372
44.5                                    0.0430313
45.0                                    0.0611491
45.5                                    0.0366441
46.0                                    0.0474011
46.5                                    0.0569976
47.0                                    0.0440009
47.5                                    0.0476857
48.0                                    0.0524368
48.5                                    0.040517
49.0                                    0.0497558
49.5                                    0.0435551
50.0                                    0.043178


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    123.0773329
0.02                                    107.3376917
0.03                                    170.415032
0.04                                    143.8226081
0.05                                    155.4982519
0.06                                    162.7806835
0.07                                    130.4080104
0.08                                    118.1844649
0.09                                    126.1634207
0.1                                     119.4266781
0.11                                    117.8530654
0.12                                    135.3681724
0.13                                    168.7673534
0.14                                    110.4570315
0.15                                    146.6058003
0.16                                    129.8889905
0.17                                    135.5369307
0.18                                    137.0185228
0.19                                    133.4600412
0.2                                     136.2121352
0.21                                    112.9702433
0.22                                    159.113703
0.23                                    150.2985175
0.24                                    152.7142741
0.25                                    149.3553946
0.26                                    148.0241927
0.27                                    128.0200674
0.28                                    122.4324942
0.29                                    107.2019047
0.3                                     145.0880956
0.31                                    106.5527632
0.32                                    124.4480928
0.33                                    131.7307993
0.34                                    106.501809
0.35                                    114.5173666
0.36                                    126.7737506
0.37                                    148.156093
0.38                                    115.9261825
0.39                                    143.6936144
0.4                                     118.756576
0.41                                    138.500662
0.42                                    125.6121094
0.43                                    171.1761279
0.44                                    128.173092
0.45                                    157.659111
0.46                                    132.7442958
0.47                                    112.5719341
0.48                                    147.6077584
0.49                                    114.9825097
0.5                                     132.3485789
0.51                                    135.6230241
0.52                                    147.5080475
0.53                                    137.7214559
0.54                                    135.2684765
0.55                                    140.5208
0.56                                    89.6511779
0.57                                    131.6241091
0.58                                    129.674384
0.59                                    139.4615265
0.6                                     136.270774
0.61                                    137.3880822
0.62                                    111.8619187
0.63                                    162.9410906
0.64                                    95.8808861
0.65                                    130.2497319
0.66                                    115.4232414
0.67                                    134.1677887
0.68                                    134.3520891
0.69                                    106.7744519
0.7                                     141.5342366
0.71                                    135.0241345
0.72                                    134.0120362
0.73                                    131.0634074
0.74                                    108.4679159
0.75                                    138.2635968
0.76                                    138.9200618
0.77                                    136.5119186
0.78                                    131.4463813
0.79                                    105.2457511
0.8                                     146.6695808
0.81                                    119.4175964
0.82                                    106.0254444
0.83                                    113.0136861
0.84                                    133.9090896
0.85                                    113.151755
0.86                                    104.0342975
0.87                                    136.5430429
0.88                                    125.0709889
0.89                                    148.6918604
0.9                                     149.0143616
0.91                                    141.1871641
0.92                                    148.3039515
0.93                                    125.9015906
0.94                                    146.9839607
0.95                                    151.7996711
0.96                                    141.0883436
0.97                                    135.5784778
0.98                                    159.8090975
0.99                                    150.529098
1.0                                     118.7507086


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    180.8519694
0.02                                    128.6004372
0.03                                    127.8642275
0.04                                    119.7338179
0.05                                    146.0816656
0.06                                    175.2318406
0.07                                    146.0633541
0.08                                    171.74963
0.09                                    182.2909891
0.1                                     148.3541189
0.11                                    172.1091733
0.12                                    172.3186699
0.13                                    124.1726901
0.14                                    163.2654127
0.15                                    129.4571383
0.16                                    136.3801481
0.17                                    179.3255708
0.18                                    129.3552979
0.19                                    123.8425991
0.2                                     90.4063204
0.21                                    156.400444
0.22                                    163.9113134
0.23                                    156.6573536
0.24                                    104.2478176
0.25                                    153.8757246
0.26                                    161.2268563
0.27                                    167.3792199
0.28                                    160.2436714
0.29                                    152.2734589
0.3                                     149.4002148
0.31                                    203.9785021
0.32                                    156.282035
0.33                                    140.2691847
0.34                                    151.9692314
0.35                                    125.746977
0.36                                    161.211253
0.37                                    176.025857
0.38                                    191.9576163
0.39                                    106.3312281
0.4                                     125.576438
0.41                                    166.3463869
0.42                                    181.1448988
0.43                                    163.6268562
0.44                                    136.2225449
0.45                                    171.3189141
0.46                                    157.9074232
0.47                                    138.3101462
0.48                                    167.1107632
0.49                                    147.4370183
0.5                                     169.9842665
0.51                                    207.370983
0.52                                    145.6116615
0.53                                    131.6313706
0.54                                    150.2634527
0.55                                    179.5313225
0.56                                    167.574674
0.57                                    161.6588284
0.58                                    190.8894346
0.59                                    159.6402029
0.6                                     120.555485
0.61                                    127.9732306
0.62                                    135.566651
0.63                                    164.5242273
0.64                                    171.4184729
0.65                                    150.9193352
0.66                                    140.431179
0.67                                    150.5434678
0.68                                    113.7115269
0.69                                    206.8335898
0.7                                     143.9217531
0.71                                    135.1868123
0.72                                    147.3554224
0.73                                    194.4700213
0.74                                    167.0863789
0.75                                    127.0351171
0.76                                    178.3650126
0.77                                    201.857347
0.78                                    154.3577171
0.79                                    157.0616649
0.8                                     186.9765501
0.81                                    137.9206323
0.82                                    136.0487013
0.83                                    136.9867616
0.84                                    147.9567791
0.85                                    177.7377777
0.86                                    166.948065
0.87                                    191.2540775
0.88                                    134.4337285
0.89                                    152.2050127
0.9                                     173.8526343
0.91                                    144.2439423
0.92                                    132.6804576
0.93                                    150.4904313
0.94                                    154.8249755
0.95                                    175.3610191
0.96                                    146.948344
0.97                                    170.3091312
0.98                                    187.1783317
0.99                                    173.411477
1.0                                     165.9219986


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    473.2176082
0.02                                    431.3425099
0.03                                    462.3629319
0.04                                    422.9300401
0.05                                    389.092205
0.06                                    402.2539273
0.07                                    384.4193121
0.08                                    478.1320429
0.09                                    500.7781379
0.1                                     462.8334415
0.11                                    433.9454854
0.12                                    470.1046893
0.13                                    469.0743101
0.14                                    443.9127001
0.15                                    567.5512559
0.16                                    514.8807827
0.17                                    383.1667667
0.18                                    417.8094908
0.19                                    498.9041866
0.2                                     427.1061665
0.21                                    308.4259747
0.22                                    425.0280683
0.23                                    480.2674605
0.24                                    419.5916793
0.25                                    443.7022122
0.26                                    381.0483477
0.27                                    476.3091553
0.28                                    385.5146995
0.29                                    503.7907208
0.3                                     363.6446149
0.31                                    362.6357695
0.32                                    364.896327
0.33                                    428.9236116
0.34                                    425.4982566
0.35                                    355.1952619
0.36                                    462.3884069
0.37                                    351.4748588
0.38                                    403.8931755
0.39                                    431.5511267
0.4                                     479.6445559
0.41                                    312.8884196
0.42                                    503.0533594
0.43                                    367.046255
0.44                                    412.9897961
0.45                                    394.7181565
0.46                                    376.4471794
0.47                                    407.4148202
0.48                                    415.1712586
0.49                                    364.3829829
0.5                                     475.2722218
0.51                                    437.7261993
0.52                                    497.1287572
0.53                                    351.3163816
0.54                                    366.7652482
0.55                                    404.7441236
0.56                                    385.7212377
0.57                                    390.1512979
0.58                                    424.2483529
0.59                                    543.9913598
0.6                                     326.6033634
0.61                                    379.788412
0.62                                    380.2618248
0.63                                    491.1153635
0.64                                    462.4460135
0.65                                    507.7400405
0.66                                    465.8453192
0.67                                    363.2457788
0.68                                    449.4498289
0.69                                    333.133758
0.7                                     508.4936611
0.71                                    424.9789723
0.72                                    444.9631061
0.73                                    489.6272023
0.74                                    512.0744849
0.75                                    455.1512385
0.76                                    512.3006405
0.77                                    415.2937683
0.78                                    409.2611781
0.79                                    382.8984021
0.8                                     474.9129957
0.81                                    319.7501795
0.82                                    375.0393387
0.83                                    419.4181798
0.84                                    426.9714752
0.85                                    457.3764143
0.86                                    430.8656195
0.87                                    336.0905285
0.88                                    445.2908772
0.89                                    347.300211
0.9                                     425.6677325
0.91                                    410.077208
0.92                                    386.7616488
0.93                                    442.1726552
0.94                                    416.9449223
0.95                                    457.062926
0.96                                    397.3311071
0.97                                    411.8475903
0.98                                    355.1612649
0.99                                    437.1032806
1.0                                     402.1483564


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    25.9247865
0.02                                    22.7389479
0.03                                    21.5345812
0.04                                    24.908745
0.05                                    26.7295775
0.06                                    30.0396014
0.07                                    26.4281327
0.08                                    30.1011163
0.09                                    25.4593356
0.1                                     26.476141
0.11                                    28.4520405
0.12                                    25.9421184
0.13                                    28.012413
0.14                                    19.1632341
0.15                                    28.6976242
0.16                                    26.7898298
0.17                                    26.7776524
0.18                                    25.67386
0.19                                    28.0380399
0.2                                     26.3687174
0.21                                    24.289753
0.22                                    29.3904907
0.23                                    27.5191586
0.24                                    21.4315338
0.25                                    21.5277942
0.26                                    21.2515387
0.27                                    26.8806109
0.28                                    28.9733688
0.29                                    27.4670949
0.3                                     27.3511118
0.31                                    29.5983681
0.32                                    18.2579366
0.33                                    22.3142248
0.34                                    28.0002854
0.35                                    30.2941188
0.36                                    17.4286479
0.37                                    24.190154
0.38                                    26.2343399
0.39                                    27.1147767
0.4                                     19.0491488
0.41                                    21.9205056
0.42                                    25.0685462
0.43                                    26.7819231
0.44                                    32.4034092
0.45                                    24.8471995
0.46                                    30.5452515
0.47                                    20.1971284
0.48                                    27.3868435
0.49                                    26.8835494
0.5                                     20.4246843
0.51                                    26.1884427
0.52                                    25.9033665
0.53                                    29.2294816
0.54                                    22.8001949
0.55                                    21.0613186
0.56                                    22.5120622
0.57                                    22.1150952
0.58                                    24.7233469
0.59                                    29.3869895
0.6                                     29.6967992
0.61                                    24.9453431
0.62                                    27.2879555
0.63                                    24.9289819
0.64                                    23.6302018
0.65                                    21.906251
0.66                                    28.1363573
0.67                                    25.6201415
0.68                                    26.0444215
0.69                                    25.756175
0.7                                     28.425679
0.71                                    22.5719089
0.72                                    29.8056176
0.73                                    23.6200952
0.74                                    28.7606702
0.75                                    23.9424858
0.76                                    28.5378158
0.77                                    27.9582493
0.78                                    30.4343836
0.79                                    24.8148904
0.8                                     24.6911567
0.81                                    14.1813857
0.82                                    23.7443562
0.83                                    25.1407258
0.84                                    25.7128895
0.85                                    20.4615937
0.86                                    23.8485893
0.87                                    28.4041528
0.88                                    29.8425097
0.89                                    22.2098849
0.9                                     23.2112718
0.91                                    24.5913969
0.92                                    25.6139136
0.93                                    27.3694741
0.94                                    21.8058511
0.95                                    21.099509
0.96                                    22.1397561
0.97                                    26.2852279
0.98                                    21.9669864
0.99                                    32.7198703
1.0                                     28.1760415


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    113.4782958
0.02                                    125.958005
0.03                                    106.4484696
0.04                                    124.617174
0.05                                    104.7268814
0.06                                    89.8804073
0.07                                    112.8945276
0.08                                    126.794035
0.09                                    109.5632025
0.1                                     100.660786
0.11                                    82.9544704
0.12                                    96.841761
0.13                                    96.1498259
0.14                                    129.6871119
0.15                                    110.1297437
0.16                                    117.2355176
0.17                                    102.0578144
0.18                                    120.9815585
0.19                                    112.6416978
0.2                                     82.0759242
0.21                                    101.8311876
0.22                                    90.0809841
0.23                                    125.9369415
0.24                                    111.8970598
0.25                                    134.292482
0.26                                    114.8284541
0.27                                    90.80351
0.28                                    117.5375778
0.29                                    123.8618538
0.3                                     105.8477462
0.31                                    109.1414377
0.32                                    96.4925777
0.33                                    135.4156967
0.34                                    111.561765
0.35                                    109.4778921
0.36                                    122.2840864
0.37                                    119.7918896
0.38                                    97.2531114
0.39                                    105.3759388
0.4                                     104.5653476
0.41                                    112.0610949
0.42                                    116.8341034
0.43                                    115.666266
0.44                                    105.0518398
0.45                                    96.0794217
0.46                                    100.2166279
0.47                                    107.0818322
0.48                                    109.0976532
0.49                                    109.3067939
0.5                                     117.4582529
0.51                                    114.3436579
0.52                                    119.6872472
0.53                                    134.7790444
0.54                                    124.2532326
0.55                                    75.4093871
0.56                                    113.4182076
0.57                                    105.3456048
0.58                                    90.5943686
0.59                                    106.2149033
0.6                                     103.2119965
0.61                                    112.9777946
0.62                                    109.3191548
0.63                                    97.0316594
0.64                                    121.9179983
0.65                                    98.3330592
0.66                                    122.2401798
0.67                                    105.1649477
0.68                                    104.0652575
0.69                                    137.1933579
0.7                                     145.4393144
0.71                                    99.9136397
0.72                                    91.2605388
0.73                                    112.8301712
0.74                                    121.9489641
0.75                                    109.5449931
0.76                                    105.4824655
0.77                                    120.8103382
0.78                                    89.1474032
0.79                                    108.9931668
0.8                                     96.13389
0.81                                    132.2519737
0.82                                    137.84105
0.83                                    98.487637
0.84                                    99.8944834
0.85                                    130.7516925
0.86                                    98.2460471
0.87                                    93.4294314
0.88                                    126.9081606
0.89                                    109.9619746
0.9                                     122.3956533
0.91                                    115.9615679
0.92                                    94.4084724
0.93                                    133.160323
0.94                                    107.7043337
0.95                                    114.0412731
0.96                                    137.0852217
0.97                                    106.2780481
0.98                                    100.6979878
0.99                                    119.234025
1.0                                     117.5548608


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    84.6305868
0.02                                    85.3036123
0.03                                    88.2462655
0.04                                    77.5314115
0.05                                    97.4208531
0.06                                    94.063559
0.07                                    72.6181318
0.08                                    71.0488371
0.09                                    78.8304576
0.1                                     94.6819502
0.11                                    79.7983282
0.12                                    88.0324558
0.13                                    60.7496948
0.14                                    83.0553291
0.15                                    67.1267089
0.16                                    101.6618685
0.17                                    77.5843765
0.18                                    85.1676961
0.19                                    83.3129226
0.2                                     95.9855284
0.21                                    91.1850297
0.22                                    75.1192878
0.23                                    78.7132901
0.24                                    75.3873872
0.25                                    78.2038156
0.26                                    69.5792904
0.27                                    82.9928854
0.28                                    54.5327544
0.29                                    76.1372187
0.3                                     77.6534997
0.31                                    87.7281882
0.32                                    64.1861137
0.33                                    83.8641373
0.34                                    68.3876338
0.35                                    60.879487
0.36                                    83.5909347
0.37                                    78.5884795
0.38                                    82.7792884
0.39                                    61.4863071
0.4                                     95.9764206
0.41                                    87.8096484
0.42                                    97.1278951
0.43                                    102.138674
0.44                                    69.6398837
0.45                                    67.1375915
0.46                                    80.6971891
0.47                                    62.2090703
0.48                                    98.8983634
0.49                                    94.0789542
0.5                                     81.5015729
0.51                                    92.5925276
0.52                                    99.864485
0.53                                    91.4832455
0.54                                    95.1635028
0.55                                    86.2933777
0.56                                    59.6736229
0.57                                    67.6732837
0.58                                    99.7862866
0.59                                    84.2282805
0.6                                     83.294825
0.61                                    102.967675
0.62                                    73.300162
0.63                                    79.511766
0.64                                    84.1909693
0.65                                    78.7892058
0.66                                    77.2223044
0.67                                    77.4212015
0.68                                    93.8127912
0.69                                    66.3261653
0.7                                     85.7036657
0.71                                    70.9434419
0.72                                    80.3469174
0.73                                    83.5373414
0.74                                    86.9006639
0.75                                    68.4969323
0.76                                    77.7341946
0.77                                    91.3306735
0.78                                    78.0597804
0.79                                    69.9069227
0.8                                     76.637899
0.81                                    75.1370184
0.82                                    81.8886049
0.83                                    75.8832946
0.84                                    85.9154977
0.85                                    88.9934594
0.86                                    74.8673546
0.87                                    86.6615973
0.88                                    90.4463743
0.89                                    79.9685989
0.9                                     93.7711158
0.91                                    70.8978787
0.92                                    88.8204114
0.93                                    67.0488946
0.94                                    83.872325
0.95                                    80.6752106
0.96                                    74.9955107
0.97                                    73.0944993
0.98                                    81.8997604
0.99                                    86.092735
1.0                                     84.1516127


# Throat Permeability Distribution (um2)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    17075.9811809
0.02                                    19350.5509447
0.03                                    12577.3292335
0.04                                    14979.0951707
0.05                                    17436.6208942
0.06                                    14800.7734524
0.07                                    16970.3981553
0.08                                    18295.0171155
0.09                                    13559.2703405
0.1                                     17455.4022726
0.11                                    20536.2925447
0.12                                    14963.7805681
0.13                                    15059.654107
0.14                                    16692.1867774
0.15                                    14180.2621192
0.16                                    15641.9385887
0.17                                    17335.7755202
0.18                                    18361.7377901
0.19                                    15675.5194898
0.2                                     21136.3453772
0.21                                    17417.952047
0.22                                    16453.5587886
0.23                                    16726.1089698
0.24                                    17049.6738903
0.25                                    13671.3121419
0.26                                    13924.4169733
0.27                                    18938.0920108
0.28                                    13509.3417187
0.29                                    16619.113449
0.3                                     19875.8625706
0.31                                    21780.6371629
0.32                                    16040.3497286
0.33                                    18034.1793046
0.34                                    12006.1466431
0.35                                    15065.8937365
0.36                                    20696.1522367
0.37                                    16440.5110805
0.38                                    19495.7894632
0.39                                    21150.0384452
0.4                                     17191.2274727
0.41                                    16801.0187883
0.42                                    19529.8160521
0.43                                    14728.6520175
0.44                                    21603.4755148
0.45                                    16027.9402316
0.46                                    14471.9524723
0.47                                    19257.7874834
0.48                                    18553.796455
0.49                                    15808.7795318
0.5                                     18892.9158312
0.51                                    16128.8956716
0.52                                    11871.6032765
0.53                                    19228.2345354
0.54                                    18634.7760585
0.55                                    14887.6336454
0.56                                    17965.2846693
0.57                                    13152.0192737
0.58                                    18797.4328853
0.59                                    16727.3841596
0.6                                     18157.1145741
0.61                                    16706.070027
0.62                                    17062.6697084
0.63                                    15580.6273021
0.64                                    13890.674116
0.65                                    17483.3397255
0.66                                    16441.3679449
0.67                                    14345.5928264
0.68                                    20402.9421572
0.69                                    18759.1216047
0.7                                     19327.1668782
0.71                                    13386.9474126
0.72                                    18718.6750652
0.73                                    18710.6802934
0.74                                    16408.3130936
0.75                                    18699.6581477
0.76                                    13065.9149997
0.77                                    17433.2683752
0.78                                    17333.502463
0.79                                    13467.9583227
0.8                                     20541.5493438
0.81                                    17837.5769903
0.82                                    18647.2516199
0.83                                    17919.0889295
0.84                                    12337.934849
0.85                                    13259.6787657
0.86                                    17629.0945566
0.87                                    19171.3871525
0.88                                    15509.7792083
0.89                                    20345.4444842
0.9                                     14791.0394381
0.91                                    20073.3658743
0.92                                    16900.5699913
0.93                                    16086.1654751
0.94                                    16987.0847023
0.95                                    13719.270296
0.96                                    18964.0227592
0.97                                    13897.194519
0.98                                    12609.1182624
0.99                                    18618.6851999
1.0                                     16156.0581011


# Coordination Number Distribution
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    42.4242571
0.02                                    36.403159
