DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.55                                    105.0456496
0.56                                    105.9159617
0.57                                    108.2606377
0.58                                    119.8464548
0.59                                    111.2934988
0.6                                     119.6248887
0.61                                    86.3883451
0.62                                    116.2364859
0.63                                    109.252187
0.64                                    108.8748355
0.65                                    94.7734537
0.66                                    107.8917077
0.67                                    119.6898597
0.68                                    96.1157115
0.69                                    103.1185853
0.7                                     105.5096593
0.71                                    105.2958684
0.72                                    107.6559621
0.73                                    97.5636888
0.74                                    116.0287251
0.75                                    109.8031617
0.76                                    121.757559
0.77                                    114.2129634
0.78                                    96.4323939
0.79                                    93.2501611
0.8                                     104.7639689
0.81                                    100.5767434
0.82                                    111.0729314
0.83                                    106.8693642
0.84                                    96.6287696
0.85                                    117.4159435
0.86                                    111.9451148
0.87                                    104.9949974
0.88                                    106.3217768
0.89                                    122.7432296
0.9                                     101.8965771
0.91                                    112.6625931
0.92                                    113.1732093
0.93                                    124.3989677
0.94                                    136.0074962
0.95                                    108.9762596
0.96                                    114.7877248
0.97                                    122.1687113
0.98                                    111.6631152
0.99                                    136.7933477
1.0                                     117.1891599


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    61.9999143
0.02                                    105.2797612
0.03                                    85.0261746
0.04                                    98.6233905
0.05                                    101.7059425
0.06                                    87.2846806
0.07                                    97.978093
0.08                                    69.3293626
0.09                                    90.681103
0.1                                     97.4638105
0.11                                    89.4972761
0.12                                    108.3050715
0.13                                    89.6386606
0.14                                    90.1398281
0.15                                    72.254782
0.16                                    100.8971898
0.17                                    97.2695932
0.18                                    99.5551528
0.19                                    121.1237987
0.2                                     114.4016477
0.21                                    112.7475374
0.22                                    89.7935457
0.23                                    85.2515896
0.24                                    97.9682894
0.25                                    94.0322352
0.26                                    87.5707109
0.27                                    113.7774592
0.28                                    100.6906192
0.29                                    118.3675642
0.3                                     113.0193891
0.31                                    92.1923804
0.32                                    88.9609873
0.33                                    102.2297434
0.34                                    106.2265057
0.35                                    76.0714785
0.36                                    122.609875
0.37                                    85.2902269
0.38                                    99.4351229
0.39                                    88.8417213
0.4                                     106.9242071
0.41                                    81.3044609
0.42                                    123.2174315
0.43                                    133.6489304
0.44                                    118.9208993
0.45                                    91.7902843
0.46                                    84.502647
0.47                                    90.6202829
0.48                                    109.4068041
0.49                                    98.5254913
0.5                                     120.1945645
0.51                                    127.8358587
0.52                                    113.4996798
0.53                                    107.2176397
0.54                                    80.4021977
0.55                                    114.3274931
0.56                                    128.1020182
0.57                                    101.2905245
0.58                                    108.6252475
0.59                                    120.6612967
0.6                                     95.3967119
0.61                                    102.1014432
0.62                                    94.0127921
0.63                                    152.7347723
0.64                                    116.2307551
0.65                                    113.3631423
0.66                                    118.9810981
0.67                                    126.8210639
0.68                                    116.1054256
0.69                                    118.0440305
0.7                                     114.0261955
0.71                                    134.9515968
0.72                                    120.2948695
0.73                                    117.2031759
0.74                                    116.9659112
0.75                                    115.4673583
0.76                                    96.929991
0.77                                    103.1392289
0.78                                    121.2345275
0.79                                    121.5769939
0.8                                     131.6374995
0.81                                    109.5899209
0.82                                    125.4821288
0.83                                    115.6096979
0.84                                    115.8045263
0.85                                    95.5090126
0.86                                    117.2735269
0.87                                    103.6375583
0.88                                    134.7904467
0.89                                    116.4763115
0.9                                     107.1780518
0.91                                    127.3161658
0.92                                    137.0906557
0.93                                    119.5910888
0.94                                    109.9010618
0.95                                    137.8120587
0.96                                    125.8219528
0.97                                    137.6579057
0.98                                    127.1255279
0.99                                    127.6417727
1.0                                     140.5642984


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    239.8318808
0.02                                    228.053117
0.03                                    249.0550947
0.04                                    270.6309276
0.05                                    220.9997276
0.06                                    249.9625317
0.07                                    247.537109
0.08                                    240.4941779
0.09                                    277.6707175
0.1                                     289.0951478
0.11                                    241.3541476
0.12                                    263.3171899
0.13                                    286.3505073
0.14                                    323.4684844
0.15                                    288.6970537
0.16                                    283.4474462
0.17                                    242.334949
0.18                                    314.5502862
0.19                                    262.6521638
0.2                                     252.8291239
0.21                                    252.9111385
0.22                                    269.1067221
0.23                                    296.202591
0.24                                    328.5361338
0.25                                    207.7146601
0.26                                    275.5667554
0.27                                    281.9243891
0.28                                    231.5432702
0.29                                    240.5465091
0.3                                     253.5122324
0.31                                    254.6334913
0.32                                    310.6057663
0.33                                    291.5779588
0.34                                    290.6392038
0.35                                    325.7807735
0.36                                    325.4028285
0.37                                    249.4333723
0.38                                    335.7858625
0.39                                    282.1070722
0.4                                     379.9359856
0.41                                    280.8593189
0.42                                    295.1036586
0.43                                    304.1262975
0.44                                    322.935712
0.45                                    272.2538969
0.46                                    205.6287961
0.47                                    335.3294278
0.48                                    297.2556878
0.49                                    330.2196127
0.5                                     328.4746719
0.51                                    294.9387594
0.52                                    340.6369837
0.53                                    305.8701638
0.54                                    263.7939072
0.55                                    131.1796666
0.56                                    288.4490114
0.57                                    324.268044
0.58                                    311.4625636
0.59                                    314.6987858
0.6                                     325.2414913
0.61                                    301.9114788
0.62                                    258.5544709
0.63                                    357.2463246
0.64                                    311.8509413
0.65                                    322.9785656
0.66                                    306.4029448
0.67                                    281.4836546
0.68                                    327.2365894
0.69                                    360.9904542
0.7                                     268.1861177
0.71                                    247.4643858
0.72                                    321.9284366
0.73                                    344.1524384
0.74                                    306.3508638
0.75                                    264.1694729
0.76                                    310.754644
0.77                                    321.7164738
0.78                                    317.8975357
0.79                                    298.8966741
0.8                                     293.7022917
0.81                                    320.6467671
0.82                                    341.8714303
0.83                                    338.4155245
0.84                                    307.9010174
0.85                                    314.5984188
0.86                                    371.6906735
0.87                                    344.6471102
0.88                                    316.0834547
0.89                                    297.3820485
0.9                                     331.0487505
0.91                                    328.2292903
0.92                                    309.1160683
0.93                                    338.0970657
0.94                                    346.6191342
0.95                                    298.85504
0.96                                    281.6858926
0.97                                    345.5346881
0.98                                    368.727532
0.99                                    268.3700231
1.0                                     290.8696328


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    76.8479138
0.02                                    61.4612927
0.03                                    65.6072658
0.04                                    62.9860559
0.05                                    82.8644354
0.06                                    64.4857051
0.07                                    78.0299752
0.08                                    71.2602876
0.09                                    84.7593043
0.1                                     69.7400491
0.11                                    79.2563162
0.12                                    89.9400501
0.13                                    81.6843674
0.14                                    77.0417043
0.15                                    75.7266036
0.16                                    89.9460853
0.17                                    91.4706227
0.18                                    78.6350164
0.19                                    88.9914704
0.2                                     52.5570105
0.21                                    77.9725595
0.22                                    89.3419409
0.23                                    99.5135533
0.24                                    71.7009671
0.25                                    95.764852
0.26                                    85.2915823
0.27                                    95.3159575
0.28                                    86.7295763
0.29                                    88.389867
0.3                                     81.4322086
0.31                                    81.4795308
0.32                                    88.2790639
0.33                                    89.2315697
0.34                                    95.0465177
0.35                                    83.1589578
0.36                                    81.1448063
0.37                                    112.4384442
0.38                                    95.5766832
0.39                                    98.5108134
0.4                                     89.2654188
0.41                                    75.381065
0.42                                    82.4535391
0.43                                    65.9279065
0.44                                    100.4649891
0.45                                    99.9586032
0.46                                    81.1966403
0.47                                    95.0622038
0.48                                    97.8152037
0.49                                    97.0774859
0.5                                     91.421298
0.51                                    82.7482952
0.52                                    89.0075185
0.53                                    88.8578479
0.54                                    92.7679573
0.55                                    94.0253029
0.56                                    100.7312633
0.57                                    100.8304311
0.58                                    88.2602762
0.59                                    95.4763257
0.6                                     83.4729684
0.61                                    94.2368569
0.62                                    91.0289847
0.63                                    76.4655136
0.64                                    90.9424206
0.65                                    102.3967621
0.66                                    88.7105992
0.67                                    91.8059978
0.68                                    110.5426269
0.69                                    95.9276072
0.7                                     100.9658199
0.71                                    101.848432
0.72                                    104.3505943
0.73                                    99.5205951
0.74                                    85.6968927
0.75                                    87.9012147
0.76                                    94.1685165
0.77                                    87.1849619
0.78                                    94.1121665
0.79                                    99.2519132
0.8                                     93.745613
0.81                                    99.3645183
0.82                                    87.677948
0.83                                    107.1992161
0.84                                    77.8284307
0.85                                    92.7172615
0.86                                    101.7967752
0.87                                    93.6019468
0.88                                    108.5909496
0.89                                    98.6955261
0.9                                     96.8590838
0.91                                    93.8825393
0.92                                    90.2343412
0.93                                    81.0142679
0.94                                    110.5460971
0.95                                    110.500057
0.96                                    106.7316578
0.97                                    86.5008802
0.98                                    103.570948
0.99                                    92.1037058
1.0                                     100.082638


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    65.610612
0.02                                    62.0012657
0.03                                    56.210817
0.04                                    67.4503585
0.05                                    61.5181778
0.06                                    70.1051723
0.07                                    66.2895717
0.08                                    62.0170968
0.09                                    55.855285
0.1                                     80.3570664
0.11                                    56.22209
0.12                                    71.3125748
0.13                                    75.990525
0.14                                    76.7844453
0.15                                    65.2076947
0.16                                    66.7050879
0.17                                    83.2327004
0.18                                    76.1461875
0.19                                    63.8722592
0.2                                     75.0350337
0.21                                    65.4131367
0.22                                    60.8899417
0.23                                    60.9772393
0.24                                    73.09521
0.25                                    47.8175117
0.26                                    65.349524
0.27                                    61.3576897
0.28                                    64.7109708
0.29                                    73.0208449
0.3                                     65.9981402
0.31                                    65.1309277
0.32                                    67.4614385
0.33                                    54.9400033
0.34                                    77.3360054
0.35                                    73.391677
0.36                                    65.6949196
0.37                                    66.6003076
0.38                                    69.7795427
0.39                                    69.7984556
0.4                                     73.3119495
0.41                                    76.1621069
0.42                                    65.9806083
0.43                                    82.5844741
0.44                                    63.806031
0.45                                    89.6017054
0.46                                    73.4946974
0.47                                    60.4305933
0.48                                    71.7649896
0.49                                    70.5915771
0.5                                     66.6008733
0.51                                    88.6727354
0.52                                    68.3370203
0.53                                    88.1366685
0.54                                    84.5838945
0.55                                    97.3061554
0.56                                    73.2183107
0.57                                    75.8110093
0.58                                    84.8111154
0.59                                    75.363411
0.6                                     96.7350877
0.61                                    71.1377315
0.62                                    83.65385
0.63                                    84.1598121
0.64                                    79.2607314
0.65                                    95.0084207
0.66                                    79.3005715
0.67                                    82.633688
0.68                                    92.3850091
0.69                                    75.9235515
0.7                                     81.4796548
0.71                                    81.5639001
0.72                                    83.9713088
0.73                                    87.0681387
0.74                                    89.2609915
0.75                                    83.2413013
0.76                                    92.702605
0.77                                    68.3952502
0.78                                    100.9122727
0.79                                    89.2262144
0.8                                     80.3947937
0.81                                    92.8886434
0.82                                    89.7536521
0.83                                    70.2041278
0.84                                    85.3741407
0.85                                    94.8425029
0.86                                    88.4534143
0.87                                    75.8629898
0.88                                    78.330857
0.89                                    81.0693332
0.9                                     77.2484317
0.91                                    89.1648492
0.92                                    86.2934164
0.93                                    87.7567431
0.94                                    97.2750367
0.95                                    84.0076047
0.96                                    89.5797202
0.97                                    93.4420137
0.98                                    86.0668053
0.99                                    103.1276416
1.0                                     80.8199349


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    45.3169528
0.02                                    44.2090597
0.03                                    48.4339633
0.04                                    41.935953
0.05                                    48.879561
0.06                                    47.9987759
0.07                                    47.9738168
0.08                                    46.8142758
0.09                                    45.4803937
0.1                                     54.0998777
0.11                                    58.2811144
0.12                                    62.0148641
0.13                                    40.3928066
0.14                                    49.5035001
0.15                                    54.7937776
0.16                                    53.8523815
0.17                                    41.2427886
0.18                                    55.9600162
0.19                                    50.057173
0.2                                     46.78065
0.21                                    47.7088023
0.22                                    46.6133749
0.23                                    49.6345065
0.24                                    42.3677514
0.25                                    47.4028934
0.26                                    53.1223054
0.27                                    52.063521
0.28                                    55.3131826
0.29                                    58.7163076
0.3                                     46.4122911
0.31                                    50.6109833
0.32                                    44.5828645
0.33                                    60.2466189
0.34                                    48.0932117
0.35                                    50.9787013
0.36                                    51.2422928
0.37                                    45.9853424
0.38                                    52.4969451
0.39                                    52.3958344
0.4                                     52.5879253
0.41                                    52.5068423
0.42                                    45.6387986
0.43                                    54.6612539
0.44                                    57.4789886
0.45                                    44.4304389
0.46                                    48.4515369
0.47                                    54.5376677
0.48                                    58.3274269
0.49                                    42.3093161
0.5                                     52.0190734
0.51                                    53.8411801
0.52                                    58.4767876
0.53                                    47.3142386
0.54                                    43.5919744
0.55                                    56.8380119
0.56                                    53.4412643
0.57                                    54.5820614
0.58                                    43.9266123
0.59                                    52.8390852
0.6                                     63.0445553
0.61                                    55.1712317
0.62                                    55.5197704
0.63                                    42.3608881
0.64                                    46.1805151
0.65                                    46.5528495
0.66                                    56.275656
0.67                                    42.3399919
0.68                                    56.7816326
0.69                                    63.873202
0.7                                     50.9823799
0.71                                    50.4122571
0.72                                    60.6503457
0.73                                    53.9645571
0.74                                    61.541971
0.75                                    50.7537872
0.76                                    49.2610554
0.77                                    61.1051085
0.78                                    57.1233926
0.79                                    62.309696
0.8                                     59.143618
0.81                                    53.5487071
0.82                                    47.0486208
0.83                                    66.6129298
0.84                                    66.3051201
0.85                                    66.8484314
0.86                                    45.4408018
0.87                                    69.0454309
0.88                                    53.815702
0.89                                    56.0467549
0.9                                     55.6416827
0.91                                    62.2523106
0.92                                    66.971563
0.93                                    69.5475409
0.94                                    69.4828557
0.95                                    62.4107459
0.96                                    63.7924119
0.97                                    57.7100056
0.98                                    52.3174142
0.99                                    52.993091
1.0                                     68.8115047


# Throat Permeability Distribution (um2)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    10036.5646538
0.02                                    9114.7942991
0.03                                    10157.9138861
0.04                                    8618.6856405
0.05                                    9963.3373808
0.06                                    10135.7967513
0.07                                    10912.2460687
0.08                                    10877.7714502
0.09                                    9908.9769014
0.1                                     9749.5415742
0.11                                    9722.4872389
0.12                                    6778.9145428
0.13                                    11217.8405013
0.14                                    8812.8530029
0.15                                    8323.3380836
0.16                                    8971.1937696
0.17                                    7657.072816
0.18                                    7808.7863182
0.19                                    9168.98592
0.2                                     8475.219335
0.21                                    11117.6407338
0.22                                    7769.7069779
0.23                                    8579.7870527
0.24                                    9433.1223261
0.25                                    9108.5878867
0.26                                    7646.9994208
0.27                                    10135.0042256
0.28                                    10504.5034634
0.29                                    8385.2848081
0.3                                     8201.1938606
0.31                                    9989.6801686
0.32                                    9022.7515678
0.33                                    10254.1139259
0.34                                    9607.9767756
0.35                                    10299.2922008
0.36                                    9352.921567
0.37                                    10176.9377059
0.38                                    10830.1342505
0.39                                    7750.1165577
0.4                                     11757.4884598
0.41                                    12943.6694617
0.42                                    10150.0301665
0.43                                    9931.3105942
0.44                                    7494.0761768
0.45                                    8842.6830268
0.46                                    9629.5976883
0.47                                    8242.7896239
0.48                                    9295.7784968
0.49                                    12167.2037514
0.5                                     9150.1755151
0.51                                    11992.1910433
0.52                                    8232.0316739
0.53                                    6158.2813111
0.54                                    9492.1609253
0.55                                    9630.2922267
0.56                                    11796.693951
0.57                                    9008.9103479
0.58                                    11111.0183995
0.59                                    7732.541285
0.6                                     7857.9278992
0.61                                    11369.1483118
0.62                                    10261.0382334
0.63                                    11785.7567275
0.64                                    8693.0581316
0.65                                    10762.7325955
0.66                                    9594.05618
0.67                                    10527.4009217
0.68                                    8983.4466103
0.69                                    7469.9576375
0.7                                     9127.6796196
0.71                                    9069.6731526
0.72                                    9769.2036051
0.73                                    7030.8789015
0.74                                    9646.8583543
0.75                                    9659.513374
0.76                                    11164.3204935
0.77                                    9176.0026067
0.78                                    10450.6451224
0.79                                    11538.8849931
0.8                                     9823.1328175
0.81                                    8802.3323792
0.82                                    9790.5190935
0.83                                    9485.2685406
